id,state,y,x
2406,JUVENILE,5.0,225.0
2407,JUVENILE,62.0,4.0
2408,ADULT_MALE,4.0,226.0
2409,ADULT_FEMALE_G,14.0,165.0
2410,JUVENILE,5.0,225.0
2411,ADULT_FEMALE_G,0.0,208.0
2412,ADULT_MALE,11.0,206.0
2413,ADULT_FEMALE_G,56.0,36.0
2414,ADULT_FEMALE_G,1.0,206.0
2415,JUVENILE,11.0,169.0
2416,ADULT_FEMALE_G,47.0,7.0
2417,JUVENILE,11.0,169.0
2418,ADULT_FEMALE_G,2.0,217.0
2419,ADULT_FEMALE_G,32.0,14.0
2420,JUVENILE,11.0,169.0
2421,ADULT_FEMALE_G,9.0,213.0
2422,JUVENILE,5.0,225.0
2423,ADULT_FEMALE_G,14.0,165.0
2424,JUVENILE,284.0,175.0
2425,JUVENILE,62.0,4.0
2426,JUVENILE,5.0,225.0
2427,JUVENILE,285.0,178.0
2428,JUVENILE,5.0,225.0
2429,ADULT_MALE,56.0,6.0
2430,ADULT_MALE,3.0,224.0
2431,JUVENILE,62.0,4.0
2432,ADULT_FEMALE_G,320.0,169.0
2433,ADULT_MALE,8.0,165.0
2434,ADULT_MALE,8.0,217.0
2435,ADULT_FEMALE_G,2.0,222.0
2436,ADULT_FEMALE_G,64.0,5.0
2437,ADULT_FEMALE_G,63.0,3.0
2438,JUVENILE,11.0,169.0
2439,ADULT_FEMALE_G,299.0,169.0
2440,JUVENILE,11.0,169.0
2441,JUVENILE,5.0,225.0
2442,ADULT_FEMALE_G,10.0,206.0
2443,ADULT_MALE,291.0,184.0
2444,JUVENILE,284.0,175.0
2445,ADULT_MALE,24.0,184.0
2446,ADULT_FEMALE_G,4.0,169.0
2447,ADULT_FEMALE_G,57.0,2.0
2448,ADULT_FEMALE_G,298.0,177.0
2449,ADULT_MALE,52.0,1.0
2450,JUVENILE,5.0,225.0
2451,JUVENILE,5.0,225.0
2452,ADULT_MALE,53.0,6.0
2453,ADULT_MALE,3.0,231.0
2454,JUVENILE,62.0,4.0
2455,JUVENILE,5.0,225.0
2456,ADULT_FEMALE_G,12.0,160.0
2457,ADULT_FEMALE_G,1.0,220.0
2458,JUVENILE,5.0,225.0
2459,ADULT_FEMALE_G,310.0,181.0
2460,ADULT_MALE,5.0,217.0
2461,JUVENILE,285.0,178.0
2462,ADULT_MALE,7.0,165.0
2463,ADULT_FEMALE_G,9.0,165.0
2464,JUVENILE,5.0,225.0
2465,ADULT_FEMALE_G,6.0,172.0
2466,JUVENILE,5.0,225.0
2467,ADULT_FEMALE_G,10.0,190.0
2468,ADULT_FEMALE_G,5.0,229.0
2469,ADULT_FEMALE_G,2.0,230.0
2470,JUVENILE,11.0,169.0
2471,JUVENILE,285.0,178.0
2472,JUVENILE,5.0,225.0
2473,ADULT_FEMALE_G,58.0,7.0
2474,ADULT_FEMALE_G,60.0,2.0
2475,JUVENILE,11.0,169.0
2476,ADULT_MALE,40.0,6.0
2477,ADULT_FEMALE_G,14.0,163.0
2478,JUVENILE,5.0,225.0
2479,JUVENILE,5.0,225.0
2480,ADULT_FEMALE_G,294.0,173.0
2481,JUVENILE,11.0,169.0
2482,JUVENILE,284.0,175.0
2483,JUVENILE,5.0,225.0
2484,JUVENILE,62.0,4.0
2485,JUVENILE,11.0,169.0
2486,ADULT_FEMALE_G,292.0,172.0
2487,JUVENILE,307.0,173.0
2488,JUVENILE,62.0,4.0
2489,JUVENILE,11.0,169.0
2490,ADULT_MALE,3.0,226.0
2491,ADULT_FEMALE_G,11.0,164.0
2492,ADULT_FEMALE_G,4.0,225.0
2493,ADULT_MALE,9.0,168.0
2494,JUVENILE,62.0,4.0
2495,ADULT_FEMALE_G,6.0,222.0
2496,JUVENILE,11.0,169.0
2497,ADULT_FEMALE_G,16.0,163.0
2498,ADULT_FEMALE_G,7.0,216.0
2499,ADULT_MALE,8.0,205.0
2500,JUVENILE,11.0,169.0
2501,ADULT_MALE,283.0,175.0
2502,JUVENILE,5.0,225.0
2503,JUVENILE,284.0,175.0
2504,ADULT_MALE,282.0,169.0
2505,JUVENILE,41.0,23.0
2506,JUVENILE,5.0,225.0
2507,ADULT_FEMALE_G,38.0,12.0
2508,JUVENILE,5.0,225.0
2509,ADULT_FEMALE_G,7.0,166.0
2510,JUVENILE,5.0,225.0
2511,ADULT_FEMALE_G,15.0,196.0
2512,ADULT_FEMALE_G,64.0,2.0
2513,ADULT_FEMALE_G,5.0,171.0
2514,JUVENILE,285.0,178.0
2515,ADULT_FEMALE_G,5.0,225.0
2516,ADULT_FEMALE_G,46.0,9.0
2517,JUVENILE,62.0,4.0
2518,ADULT_MALE,43.0,19.0
2519,JUVENILE,11.0,169.0
2520,JUVENILE,5.0,225.0
2521,ADULT_FEMALE_G,295.0,142.0
2522,JUVENILE,62.0,4.0
2523,ADULT_FEMALE_G,6.0,193.0
2524,ADULT_FEMALE_G,33.0,9.0
2525,JUVENILE,5.0,225.0
2526,JUVENILE,11.0,169.0
2527,ADULT_FEMALE_G,56.0,2.0
2528,ADULT_FEMALE_G,3.0,218.0
2529,JUVENILE,62.0,4.0
2530,ADULT_FEMALE_G,0.0,210.0
2531,JUVENILE,62.0,4.0
2532,JUVENILE,5.0,225.0
2533,ADULT_FEMALE_G,53.0,5.0
2534,JUVENILE,11.0,169.0
2535,ADULT_FEMALE_G,47.0,6.0
2536,ADULT_FEMALE_G,3.0,223.0
2537,ADULT_FEMALE_G,313.0,125.0
2538,JUVENILE,284.0,175.0
2539,ADULT_MALE,57.0,6.0
2540,ADULT_FEMALE_G,6.0,222.0
2541,ADULT_FEMALE_G,10.0,165.0
2542,JUVENILE,11.0,169.0
2543,ADULT_MALE,11.0,163.0
2544,JUVENILE,62.0,4.0
2545,ADULT_FEMALE_G,296.0,160.0
2546,JUVENILE,5.0,225.0
2547,ADULT_FEMALE_G,3.0,226.0
2548,JUVENILE,5.0,225.0
2549,ADULT_FEMALE_G,8.0,209.0
2550,ADULT_FEMALE_G,10.0,216.0
2551,JUVENILE,284.0,175.0
2552,ADULT_MALE,5.0,225.0
2553,ADULT_FEMALE_G,306.0,199.0
2554,JUVENILE,62.0,4.0
2555,ADULT_MALE,5.0,224.0
2556,ADULT_MALE,302.0,185.0
2557,ADULT_FEMALE_G,330.0,174.0
2558,JUVENILE,5.0,225.0
2559,ADULT_FEMALE_G,44.0,24.0
2560,JUVENILE,5.0,225.0
2561,JUVENILE,5.0,225.0
2562,JUVENILE,5.0,225.0
2563,ADULT_FEMALE_G,65.0,45.0
2564,ADULT_FEMALE_G,58.0,4.0
2565,ADULT_MALE,308.0,170.0
2566,JUVENILE,62.0,4.0
2567,ADULT_MALE,3.0,223.0
2568,ADULT_MALE,287.0,172.0
2569,JUVENILE,284.0,175.0
2570,ADULT_FEMALE_G,1.0,176.0
2571,ADULT_FEMALE_G,307.0,171.0
2572,ADULT_MALE,1.0,173.0
2573,JUVENILE,285.0,178.0
2574,JUVENILE,5.0,225.0
2575,ADULT_FEMALE_G,11.0,161.0
2576,JUVENILE,307.0,173.0
2577,JUVENILE,11.0,169.0
2578,JUVENILE,5.0,225.0
2579,ADULT_MALE,59.0,8.0
2580,ADULT_FEMALE_G,3.0,230.0
2581,ADULT_FEMALE_G,302.0,189.0
2582,ADULT_MALE,59.0,5.0
2583,JUVENILE,5.0,225.0
2584,ADULT_FEMALE_G,2.0,223.0
2585,JUVENILE,285.0,178.0
2586,JUVENILE,284.0,175.0
2587,JUVENILE,5.0,225.0
2588,ADULT_FEMALE_G,51.0,11.0
2589,ADULT_FEMALE_G,5.0,219.0
2590,ADULT_FEMALE_G,284.0,178.0
2591,JUVENILE,11.0,169.0
2592,JUVENILE,62.0,4.0
2593,JUVENILE,284.0,175.0
2594,JUVENILE,11.0,169.0
2595,ADULT_FEMALE_G,8.0,165.0
2596,JUVENILE,62.0,4.0
2597,JUVENILE,5.0,225.0
2598,ADULT_MALE,311.0,187.0
2599,JUVENILE,11.0,169.0
2600,ADULT_FEMALE_G,316.0,190.0
2601,JUVENILE,5.0,225.0
2602,ADULT_FEMALE_G,6.0,221.0
2603,JUVENILE,62.0,4.0
2604,JUVENILE,11.0,169.0
2605,JUVENILE,307.0,173.0
2606,ADULT_MALE,60.0,6.0
2607,ADULT_FEMALE_G,67.0,2.0
2608,JUVENILE,5.0,225.0
2609,ADULT_FEMALE_G,324.0,205.0
2610,JUVENILE,284.0,175.0
2611,ADULT_MALE,63.0,5.0
2612,ADULT_FEMALE_G,54.0,25.0
2613,JUVENILE,62.0,4.0
2614,ADULT_MALE,7.0,168.0
2615,JUVENILE,5.0,225.0
2616,JUVENILE,5.0,225.0
2617,JUVENILE,11.0,169.0
2618,JUVENILE,307.0,173.0
2619,ADULT_FEMALE_G,6.0,225.0
2620,ADULT_FEMALE_G,283.0,178.0
2621,ADULT_FEMALE_G,57.0,8.0
2622,JUVENILE,62.0,4.0
2623,ADULT_MALE,61.0,1.0
2624,ADULT_MALE,10.0,162.0
2625,ADULT_MALE,1.0,174.0
2626,JUVENILE,5.0,225.0
2627,ADULT_MALE,53.0,4.0
2628,ADULT_MALE,6.0,170.0
2629,JUVENILE,5.0,225.0
2630,JUVENILE,5.0,225.0
2631,ADULT_FEMALE_G,3.0,218.0
2632,JUVENILE,284.0,175.0
2633,JUVENILE,62.0,4.0
2634,ADULT_FEMALE_G,293.0,182.0
2635,ADULT_FEMALE_G,4.0,222.0
2636,JUVENILE,62.0,4.0
2637,ADULT_MALE,54.0,9.0
2638,JUVENILE,307.0,173.0
2639,ADULT_FEMALE_G,49.0,12.0
2640,ADULT_MALE,5.0,216.0
2641,JUVENILE,11.0,169.0
2642,ADULT_FEMALE_G,2.0,172.0
2643,ADULT_FEMALE_G,297.0,169.0
2644,ADULT_FEMALE_G,62.0,4.0
2645,JUVENILE,307.0,173.0
2646,JUVENILE,62.0,4.0
2647,ADULT_FEMALE_G,12.0,167.0
2648,JUVENILE,62.0,4.0
2649,ADULT_FEMALE_G,44.0,14.0
2650,ADULT_FEMALE_G,2.0,220.0
2651,ADULT_FEMALE_G,10.0,168.0
2652,JUVENILE,307.0,173.0
2653,JUVENILE,11.0,169.0
2654,ADULT_FEMALE_G,3.0,221.0
2655,ADULT_FEMALE_G,290.0,186.0
2656,ADULT_MALE,4.0,225.0
2657,ADULT_FEMALE_G,7.0,219.0
2658,ADULT_MALE,297.0,177.0
2659,JUVENILE,62.0,4.0
2660,ADULT_MALE,283.0,173.0
2661,JUVENILE,285.0,178.0
2662,JUVENILE,5.0,225.0
2663,ADULT_MALE,9.0,166.0
2664,JUVENILE,62.0,4.0
2665,ADULT_FEMALE_G,9.0,167.0
2666,JUVENILE,62.0,4.0
2667,JUVENILE,62.0,4.0
2668,JUVENILE,284.0,175.0
2669,JUVENILE,41.0,23.0
2670,JUVENILE,5.0,225.0
2671,ADULT_MALE,1.0,225.0
2672,ADULT_FEMALE_G,3.0,216.0
2673,JUVENILE,62.0,4.0
2674,JUVENILE,62.0,4.0
2675,ADULT_MALE,65.0,1.0
2676,JUVENILE,304.0,148.0
2677,JUVENILE,5.0,225.0
2678,JUVENILE,11.0,169.0
2679,ADULT_MALE,5.0,226.0
2680,JUVENILE,5.0,225.0
2681,JUVENILE,11.0,169.0
2682,ADULT_FEMALE_G,281.0,172.0
2683,ADULT_FEMALE_G,13.0,161.0
2684,ADULT_MALE,12.0,162.0
2685,ADULT_FEMALE_G,47.0,6.0
2686,JUVENILE,5.0,225.0
2687,ADULT_FEMALE_G,3.0,175.0
2688,ADULT_MALE,4.0,229.0
2689,ADULT_FEMALE_G,4.0,219.0
2690,JUVENILE,5.0,225.0
2691,ADULT_FEMALE_G,5.0,172.0
2692,JUVENILE,5.0,225.0
2693,ADULT_FEMALE_G,331.0,204.0
2694,ADULT_FEMALE_G,10.0,169.0
2695,ADULT_FEMALE_G,285.0,163.0
2696,ADULT_FEMALE_G,57.0,4.0
2697,ADULT_FEMALE_G,4.0,191.0
2698,ADULT_MALE,321.0,163.0
2699,ADULT_FEMALE_G,38.0,22.0
2700,ADULT_FEMALE_G,5.0,220.0
2701,JUVENILE,62.0,4.0
2702,ADULT_MALE,50.0,9.0
2703,ADULT_FEMALE_G,7.0,215.0
2704,ADULT_FEMALE_G,57.0,1.0
2705,ADULT_MALE,10.0,213.0
2706,ADULT_MALE,4.0,217.0
2707,ADULT_MALE,15.0,163.0
2708,ADULT_FEMALE_G,37.0,11.0
2709,JUVENILE,5.0,225.0
2710,ADULT_FEMALE_G,62.0,4.0
2711,JUVENILE,285.0,178.0
2712,JUVENILE,5.0,225.0
2713,JUVENILE,5.0,225.0
2714,JUVENILE,11.0,169.0
2715,JUVENILE,11.0,169.0
2716,ADULT_FEMALE_G,6.0,171.0
2717,JUVENILE,5.0,225.0
2718,ADULT_MALE,8.0,169.0
2719,JUVENILE,11.0,169.0
2720,ADULT_FEMALE_G,9.0,214.0
2721,ADULT_FEMALE_G,2.0,141.0
2722,ADULT_FEMALE_G,6.0,227.0
2723,ADULT_FEMALE_G,6.0,211.0
2724,ADULT_MALE,12.0,167.0
2725,ADULT_FEMALE_G,16.0,164.0
2726,JUVENILE,62.0,4.0
2727,ADULT_FEMALE_G,58.0,1.0
2728,ADULT_MALE,57.0,2.0
2729,ADULT_FEMALE_G,280.0,178.0
2730,JUVENILE,41.0,23.0
2731,ADULT_FEMALE_G,5.0,212.0
2732,JUVENILE,284.0,175.0
2733,ADULT_FEMALE_G,4.0,227.0
2734,JUVENILE,62.0,4.0
2735,JUVENILE,284.0,175.0
2736,JUVENILE,62.0,4.0
2737,ADULT_MALE,33.0,8.0
2738,ADULT_MALE,0.0,226.0
2739,ADULT_FEMALE_G,5.0,166.0
2740,JUVENILE,5.0,225.0
2741,JUVENILE,11.0,169.0
2742,ADULT_FEMALE_G,0.0,214.0
2743,JUVENILE,11.0,169.0
2744,ADULT_FEMALE_G,3.0,214.0
2745,JUVENILE,11.0,169.0
2746,JUVENILE,5.0,225.0
2747,ADULT_FEMALE_G,282.0,176.0
2748,ADULT_FEMALE_G,6.0,227.0
2749,ADULT_FEMALE_G,315.0,184.0
2750,ADULT_MALE,8.0,161.0
2751,ADULT_FEMALE_G,55.0,10.0
2752,ADULT_FEMALE_G,3.0,231.0
2753,JUVENILE,5.0,225.0
2754,JUVENILE,11.0,169.0
2755,JUVENILE,5.0,225.0
2756,JUVENILE,5.0,225.0
2757,ADULT_MALE,54.0,7.0
2758,ADULT_MALE,2.0,220.0
2759,ADULT_FEMALE_G,8.0,165.0
2760,JUVENILE,11.0,169.0
2761,JUVENILE,5.0,225.0
2762,ADULT_MALE,62.0,5.0
2763,JUVENILE,5.0,225.0
2764,JUVENILE,62.0,4.0
2765,ADULT_FEMALE_G,47.0,29.0
2766,ADULT_MALE,2.0,213.0
2767,JUVENILE,11.0,169.0
2768,JUVENILE,11.0,169.0
2769,ADULT_FEMALE_G,14.0,161.0
2770,JUVENILE,5.0,225.0
2771,ADULT_MALE,10.0,162.0
2772,JUVENILE,11.0,169.0
2773,ADULT_FEMALE_G,295.0,188.0
2774,ADULT_MALE,2.0,226.0
2775,ADULT_MALE,283.0,177.0
2776,ADULT_FEMALE_U,41.0,23.0
2777,ADULT_FEMALE_G,10.0,212.0
2778,ADULT_FEMALE_G,287.0,174.0
2779,ADULT_FEMALE_G,297.0,186.0
2780,ADULT_MALE,3.0,171.0
2781,ADULT_MALE,0.0,223.0
2782,ADULT_FEMALE_G,39.0,8.0
2783,JUVENILE,11.0,169.0
2784,ADULT_FEMALE_G,9.0,176.0
2785,ADULT_MALE,14.0,163.0
2786,ADULT_FEMALE_G,6.0,169.0
2787,ADULT_MALE,287.0,184.0
2788,ADULT_FEMALE_G,3.0,225.0
2789,JUVENILE,285.0,178.0
2790,ADULT_MALE,19.0,171.0
2791,ADULT_MALE,56.0,3.0
2792,ADULT_FEMALE_G,11.0,166.0
2793,ADULT_FEMALE_G,3.0,229.0
2794,ADULT_FEMALE_G,8.0,166.0
2795,ADULT_FEMALE_G,286.0,177.0
2796,JUVENILE,11.0,169.0
2797,JUVENILE,5.0,225.0
2798,JUVENILE,11.0,169.0
2799,ADULT_FEMALE_G,63.0,1.0
2800,ADULT_FEMALE_G,2.0,174.0
2801,JUVENILE,5.0,225.0
2802,JUVENILE,284.0,175.0
2803,ADULT_FEMALE_G,5.0,226.0
2804,JUVENILE,11.0,169.0
2805,JUVENILE,284.0,175.0
2806,ADULT_FEMALE_U,283.0,179.0
2807,ADULT_FEMALE_G,14.0,164.0
2808,ADULT_FEMALE_G,5.0,166.0
2809,ADULT_MALE,4.0,182.0
2810,JUVENILE,307.0,173.0
2811,ADULT_FEMALE_G,297.0,162.0
2812,JUVENILE,5.0,225.0
2813,ADULT_FEMALE_G,2.0,174.0
2814,ADULT_FEMALE_G,284.0,178.0
2815,JUVENILE,41.0,23.0
2816,ADULT_FEMALE_G,62.0,4.0
2817,JUVENILE,5.0,225.0
2818,ADULT_MALE,294.0,174.0
2819,JUVENILE,11.0,169.0
2820,ADULT_MALE,53.0,1.0
2821,ADULT_FEMALE_G,64.0,0.0
2822,ADULT_MALE,6.0,172.0
2823,ADULT_FEMALE_G,60.0,8.0
2824,ADULT_FEMALE_G,60.0,1.0
2825,ADULT_FEMALE_G,3.0,221.0
2826,ADULT_MALE,9.0,219.0
2827,ADULT_MALE,1.0,207.0
2828,JUVENILE,62.0,4.0
2829,ADULT_MALE,64.0,4.0
2830,ADULT_MALE,2.0,227.0
2831,JUVENILE,11.0,169.0
2832,JUVENILE,5.0,225.0
2833,ADULT_FEMALE_G,10.0,167.0
2834,ADULT_MALE,60.0,4.0
2835,ADULT_FEMALE_G,41.0,6.0
2836,ADULT_FEMALE_G,9.0,210.0
2837,JUVENILE,304.0,148.0
2838,ADULT_FEMALE_G,5.0,223.0
2839,JUVENILE,62.0,4.0
2840,ADULT_MALE,52.0,6.0
2841,JUVENILE,5.0,225.0
2842,ADULT_MALE,8.0,163.0
2843,ADULT_MALE,319.0,180.0
2844,JUVENILE,5.0,225.0
2845,JUVENILE,5.0,225.0
2846,JUVENILE,5.0,225.0
2847,JUVENILE,11.0,169.0
2848,ADULT_FEMALE_G,19.0,174.0
2849,JUVENILE,284.0,175.0
2850,ADULT_MALE,9.0,163.0
2851,JUVENILE,5.0,225.0
2852,ADULT_FEMALE_G,0.0,208.0
2853,JUVENILE,41.0,23.0
2854,ADULT_FEMALE_G,312.0,187.0
2855,JUVENILE,11.0,169.0
2856,JUVENILE,307.0,173.0
2857,ADULT_FEMALE_G,3.0,218.0
2858,JUVENILE,11.0,169.0
2859,ADULT_MALE,299.0,184.0
2860,ADULT_FEMALE_G,15.0,165.0
2861,ADULT_FEMALE_G,49.0,13.0
2862,ADULT_FEMALE_G,10.0,201.0
2863,JUVENILE,5.0,225.0
2864,JUVENILE,5.0,225.0
2865,JUVENILE,62.0,4.0
2866,JUVENILE,5.0,225.0
2867,ADULT_FEMALE_G,48.0,10.0
2868,JUVENILE,11.0,169.0
2869,JUVENILE,5.0,225.0
2870,JUVENILE,62.0,4.0
2871,ADULT_FEMALE_G,7.0,166.0
2872,ADULT_FEMALE_G,12.0,168.0
2873,ADULT_FEMALE_G,6.0,227.0
2874,ADULT_FEMALE_G,1.0,210.0
2875,JUVENILE,11.0,169.0
2876,ADULT_MALE,3.0,221.0
2877,JUVENILE,285.0,178.0
2878,ADULT_MALE,4.0,172.0
2879,JUVENILE,5.0,225.0
2880,JUVENILE,62.0,4.0
2881,ADULT_MALE,13.0,166.0
2882,ADULT_FEMALE_G,300.0,191.0
2883,ADULT_MALE,8.0,211.0
2884,JUVENILE,11.0,169.0
2885,ADULT_FEMALE_G,36.0,7.0
2886,JUVENILE,284.0,175.0
2887,ADULT_FEMALE_G,8.0,165.0
2888,ADULT_MALE,293.0,183.0
2889,JUVENILE,11.0,169.0
2890,JUVENILE,11.0,169.0
2891,JUVENILE,5.0,225.0
2892,ADULT_FEMALE_G,6.0,154.0
2893,ADULT_FEMALE_G,8.0,161.0
2894,ADULT_FEMALE_G,36.0,4.0
2895,ADULT_FEMALE_G,2.0,222.0
2896,ADULT_FEMALE_G,63.0,3.0
2897,JUVENILE,307.0,173.0
2898,ADULT_MALE,8.0,163.0
2899,ADULT_FEMALE_G,16.0,163.0
2900,ADULT_MALE,6.0,217.0
2901,ADULT_FEMALE_G,10.0,165.0
2902,ADULT_FEMALE_G,7.0,220.0
2903,ADULT_FEMALE_U,61.0,4.0
2904,JUVENILE,307.0,173.0
2905,ADULT_FEMALE_G,7.0,168.0
2906,ADULT_FEMALE_G,9.0,205.0
2907,JUVENILE,285.0,178.0
2908,ADULT_FEMALE_G,283.0,151.0
2909,ADULT_FEMALE_G,4.0,221.0
2910,JUVENILE,11.0,169.0
2911,JUVENILE,62.0,4.0
2912,JUVENILE,11.0,169.0
2913,ADULT_MALE,9.0,211.0
2914,JUVENILE,5.0,225.0
2915,ADULT_FEMALE_U,3.0,226.0
2916,ADULT_FEMALE_G,12.0,167.0
2917,JUVENILE,11.0,169.0
2918,ADULT_FEMALE_G,58.0,3.0
2919,ADULT_MALE,273.0,168.0
2920,ADULT_FEMALE_G,62.0,4.0
2921,ADULT_FEMALE_G,307.0,192.0
2922,ADULT_FEMALE_G,287.0,183.0
2923,ADULT_MALE,65.0,0.0
2924,JUVENILE,62.0,4.0
2925,JUVENILE,5.0,225.0
2926,ADULT_FEMALE_G,3.0,172.0
2927,JUVENILE,62.0,4.0
2928,ADULT_FEMALE_G,312.0,196.0
2929,ADULT_FEMALE_G,304.0,173.0
2930,JUVENILE,5.0,225.0
2931,JUVENILE,41.0,23.0
2932,ADULT_MALE,295.0,180.0
2933,JUVENILE,285.0,178.0
2934,JUVENILE,285.0,178.0
2935,JUVENILE,62.0,4.0
2936,JUVENILE,284.0,175.0
2937,ADULT_MALE,6.0,168.0
2938,ADULT_FEMALE_G,2.0,137.0
2939,JUVENILE,284.0,175.0
2940,ADULT_FEMALE_G,7.0,163.0
2941,JUVENILE,11.0,169.0
2942,ADULT_FEMALE_G,12.0,167.0
2943,JUVENILE,11.0,169.0
2944,JUVENILE,5.0,225.0
2945,JUVENILE,5.0,225.0
2946,JUVENILE,11.0,169.0
2947,ADULT_FEMALE_G,55.0,10.0
2948,JUVENILE,5.0,225.0
2949,ADULT_MALE,277.0,173.0
2950,JUVENILE,11.0,169.0
2951,ADULT_FEMALE_G,12.0,211.0
2952,JUVENILE,11.0,169.0
2953,JUVENILE,5.0,225.0
2954,JUVENILE,62.0,4.0
2955,ADULT_MALE,311.0,168.0
2956,JUVENILE,11.0,169.0
2957,ADULT_FEMALE_G,12.0,161.0
2958,ADULT_FEMALE_G,4.0,171.0
2959,ADULT_FEMALE_G,321.0,189.0
2960,JUVENILE,5.0,225.0
2961,ADULT_FEMALE_G,4.0,224.0
2962,ADULT_MALE,2.0,224.0
2963,JUVENILE,11.0,169.0
2964,JUVENILE,11.0,169.0
2965,JUVENILE,5.0,225.0
2966,JUVENILE,41.0,23.0
2967,JUVENILE,5.0,225.0
2968,JUVENILE,5.0,225.0
2969,ADULT_MALE,317.0,185.0
2970,JUVENILE,5.0,225.0
2971,ADULT_MALE,12.0,163.0
2972,JUVENILE,62.0,4.0
2973,ADULT_MALE,41.0,5.0
2974,ADULT_MALE,5.0,207.0
2975,JUVENILE,62.0,4.0
2976,JUVENILE,284.0,175.0
2977,JUVENILE,5.0,225.0
2978,ADULT_FEMALE_G,296.0,190.0
2979,JUVENILE,11.0,169.0
2980,JUVENILE,307.0,173.0
2981,ADULT_FEMALE_G,280.0,173.0
2982,ADULT_MALE,6.0,207.0
2983,JUVENILE,62.0,4.0
2984,ADULT_FEMALE_G,11.0,162.0
2985,ADULT_MALE,57.0,5.0
2986,ADULT_MALE,51.0,10.0
2987,JUVENILE,5.0,225.0
2988,JUVENILE,5.0,225.0
2989,JUVENILE,11.0,169.0
2990,JUVENILE,11.0,169.0
2991,ADULT_FEMALE_G,4.0,169.0
2992,ADULT_FEMALE_G,2.0,164.0
2993,JUVENILE,11.0,169.0
2994,JUVENILE,5.0,225.0
2995,JUVENILE,62.0,4.0
2996,ADULT_FEMALE_G,6.0,168.0
2997,ADULT_FEMALE_G,2.0,223.0
2998,ADULT_FEMALE_G,284.0,176.0
2999,ADULT_FEMALE_G,5.0,170.0
3000,JUVENILE,285.0,178.0
3001,JUVENILE,5.0,225.0
3002,JUVENILE,307.0,173.0
3003,JUVENILE,5.0,225.0
3004,ADULT_MALE,4.0,168.0
3005,JUVENILE,5.0,225.0
3006,JUVENILE,11.0,169.0
3007,ADULT_FEMALE_G,10.0,165.0
3008,ADULT_FEMALE_G,284.0,176.0
3009,ADULT_FEMALE_G,12.0,164.0
3010,JUVENILE,5.0,225.0
3011,ADULT_MALE,11.0,200.0
3012,JUVENILE,285.0,178.0
3013,JUVENILE,284.0,175.0
3014,JUVENILE,11.0,169.0
3015,JUVENILE,11.0,169.0
3016,JUVENILE,11.0,169.0
3017,JUVENILE,5.0,225.0
3018,JUVENILE,5.0,225.0
3019,ADULT_FEMALE_G,7.0,171.0
3020,JUVENILE,284.0,175.0
3021,ADULT_MALE,60.0,7.0
3022,ADULT_MALE,10.0,165.0
3023,ADULT_MALE,6.0,169.0
3024,JUVENILE,285.0,178.0
3025,JUVENILE,5.0,225.0
3026,ADULT_MALE,298.0,167.0
3027,ADULT_FEMALE_G,4.0,228.0
3028,ADULT_FEMALE_G,282.0,179.0
3029,JUVENILE,307.0,173.0
3030,ADULT_FEMALE_G,8.0,166.0
3031,JUVENILE,62.0,4.0
3032,ADULT_FEMALE_G,39.0,5.0
3033,ADULT_FEMALE_G,285.0,163.0
3034,ADULT_MALE,280.0,178.0
3035,ADULT_FEMALE_G,53.0,7.0
3036,JUVENILE,62.0,4.0
3037,JUVENILE,11.0,169.0
3038,ADULT_MALE,284.0,158.0
3039,ADULT_MALE,54.0,5.0
3040,ADULT_FEMALE_G,287.0,182.0
3041,JUVENILE,284.0,175.0
3042,JUVENILE,5.0,225.0
3043,ADULT_MALE,1.0,225.0
3044,ADULT_MALE,0.0,226.0
3045,ADULT_FEMALE_G,4.0,208.0
3046,JUVENILE,5.0,225.0
3047,JUVENILE,62.0,4.0
3048,JUVENILE,62.0,4.0
3049,ADULT_FEMALE_G,1.0,228.0
3050,JUVENILE,11.0,169.0
3051,JUVENILE,5.0,225.0
3052,ADULT_FEMALE_G,12.0,164.0
3053,ADULT_MALE,5.0,222.0
3054,JUVENILE,11.0,169.0
3055,ADULT_FEMALE_G,9.0,207.0
3056,JUVENILE,62.0,4.0
3057,JUVENILE,11.0,169.0
3058,ADULT_MALE,61.0,4.0
3059,JUVENILE,307.0,173.0
3060,JUVENILE,5.0,225.0
3061,ADULT_FEMALE_G,65.0,4.0
3062,ADULT_MALE,3.0,203.0
3063,JUVENILE,11.0,169.0
3064,ADULT_MALE,55.0,7.0
3065,JUVENILE,11.0,169.0
3066,ADULT_FEMALE_G,3.0,147.0
3067,ADULT_MALE,64.0,3.0
3068,JUVENILE,62.0,4.0
3069,JUVENILE,5.0,225.0
3070,ADULT_MALE,289.0,171.0
3071,JUVENILE,11.0,169.0
3072,ADULT_FEMALE_G,15.0,162.0
3073,ADULT_FEMALE_G,4.0,173.0
3074,ADULT_FEMALE_G,20.0,171.0
3075,ADULT_MALE,6.0,218.0
3076,JUVENILE,5.0,225.0
3077,ADULT_MALE,3.0,219.0
3078,JUVENILE,11.0,169.0
3079,ADULT_MALE,43.0,17.0
3080,ADULT_MALE,63.0,4.0
3081,JUVENILE,5.0,225.0
3082,JUVENILE,62.0,4.0
3083,ADULT_MALE,56.0,6.0
3084,ADULT_FEMALE_G,61.0,6.0
3085,JUVENILE,5.0,225.0
3086,JUVENILE,11.0,169.0
